season;episode;speaker;Symptom;Test;Drug;Procedure;Intent;diagnosis_stage;Sarcasm;Emotion;Organ;correct_prediction;model_prediction;text;medical_entities
1;2;House;;;;;soru;hipotez;0;nötr;bağışıklık sistemi;subakut sklerozan panensefalit;;"Bebekler ilk altı ay biyolojik annelerinin bağışıklığıyla korunur; biyolojik anne kızamığa karşı aşılı mıydı?";"[{""text"":""bağışıklık sistemi"",""type"":""Anatomy""},{""text"":""kızamık aşısı"",""type"":""Drug""}]"
1;2;House;döküntü,ateş;;;;açıklama;hipotez;0;nötr;;subakut sklerozan panensefalit;;"Sıradan kızamık bebekte döküntü ve yüksek ateş yapar; ama çok nadir durumlarda virüs mutasyona uğrar.";"[{""text"":""kızamık"",""type"":""Disease""},{""text"":""döküntü"",""type"":""Symptom""},{""text"":""ateş"",""type"":""Symptom""}]"
1;2;House;;;;;açıklama;hipotez;0;nötr;beyin;subakut sklerozan panensefalit;;Mutasyona uğrayan kızamık virüsü beynine yerleşip 16 yıl boyunca zaman ayarlı bir bomba gibi saklanmış olabilir.;"[{""text"":""kızamık virüsü"",""type"":""Disease""},{""text"":""beyin"",""type"":""Anatomy""}]"
1;2;Foreman;;;;;hipotez;hipotez;0;nötr;beyin;subakut sklerozan panensefalit;;Bu tablo subakut sklerozan panensefaliti düşündürüyor.;"{""text"":""subakut sklerozan panensefalit"",""type"":""Disease""}"
1;2;House;;;;;açıklama;değerlendirme;0;kaygı;;subakut sklerozan panensefalit;;"SSPE ikinci evreye geçerse evrensel olarak ölümcüldür; bu geçiş bir ay sonra da olabilir bu gece de.";"{""text"":""SSPE"",""type"":""Disease""}"
1;2;Foreman;;;;retina biyopsisi;açıklama;test;0;kaygı;göz;subakut sklerozan panensefalit;;Tanıyı doğrulamak için pupilden geçerek retinadan biyopsi alacağız.;"[{""text"":""retina biyopsisi"",""type"":""Procedure""},{""text"":""göz"",""type"":""Anatomy""}]"
1;2;Foreman;;;interferon;Ommaya rezervuarı;açıklama;kesin_tanı;0;nötr;beyin;subakut sklerozan panensefalit;;"Mutasyona uğramış virüsü doğruladık; SSPE tedavisi için Ommaya rezervuarı üzerinden intraventriküler interferon vereceğiz.";"[{""text"":""SSPE"",""type"":""Disease""},{""text"":""interferon"",""type"":""Drug""},{""text"":""Ommaya rezervuarı"",""type"":""Procedure""}]"
1;3;Brandon;öksürük,boğaz ağrısı,mide rahatsızlığı,ateş;;;;açıklama;hipotez;0;nötr;;kolşisin zehirlenmesi;;"Gece kötü uyudum; boğazım tahriş oldu, öksürüyorum, midem bozuk ve sanırım ateşim var.";"[{""text"":""öksürük"",""type"":""Symptom""},{""text"":""boğaz ağrısı"",""type"":""Symptom""},{""text"":""mide rahatsızlığı"",""type"":""Symptom""},{""text"":""ateş"",""type"":""Symptom""}]"
1;3;Mindy;döküntü;;;;açıklama;hipotez;0;nötr;cilt;kolşisin zehirlenmesi;;Vücudunda küçük bir döküntü de var.;"{""text"":""döküntü"",""type"":""Symptom""}"
1;3;Wilson;düşük tansiyon;;IV sıvı;;açıklama;değerlendirme;0;kaygı;;kolşisin zehirlenmesi;;Kan basıncı IV sıvılara rağmen yükselmiyor.;"[{""text"":""düşük tansiyon"",""type"":""Symptom""},{""text"":""IV sıvı"",""type"":""Drug""}]"
1;3;House;;TKS,abdominal BT;;;açıklama;test;0;nötr;karın;kolşisin zehirlenmesi;;Tam kan sayımı olağan görünüyor ve abdominal BT'de de açıklayıcı bir bulgu yok.;"[{""text"":""tam kan sayımı"",""type"":""Test""},{""text"":""abdominal BT"",""type"":""Test""}]"
1;3;Chase;;;;;hipotez;hipotez;0;nötr;;kolşisin zehirlenmesi;;Absidia enfeksiyonu olabilir mi?;"{""text"":""Absidia enfeksiyonu"",""type"":""Disease""}"
1;3;Foreman;döküntü,öksürük;;;;hipotez;hipotez;0;nötr;;kolşisin zehirlenmesi;;Artrite eşlik eden vaskülit sinir hasarı yapabilir ama döküntü ve öksürüğü açıklamaz.;"[{""text"":""artrit"",""type"":""Disease""},{""text"":""vaskülit"",""type"":""Disease""},{""text"":""döküntü"",""type"":""Symptom""},{""text"":""öksürük"",""type"":""Symptom""}]"
1;3;Cameron;;;;;hipotez;hipotez;0;nötr;;kolşisin zehirlenmesi;;Alerji olabilir mi? Ama tansiyon sorunlarını yine de açıklamıyor.;"[{""text"":""alerji"",""type"":""Disease""},{""text"":""düşük tansiyon"",""type"":""Symptom""}]"
1;3;Chase;karın ağrısı;;;;hipotez;hipotez;0;nötr;karın;kolşisin zehirlenmesi;;"Karın ağrısı var; karsinoid sendrom olabilir.";"[{""text"":""karın ağrısı"",""type"":""Symptom""},{""text"":""karsinoid sendrom"",""type"":""Disease""}]"
1;3;House;;kortizol stimülasyon testi,ekokardiyografi;geniş spektrum antibiyotik;;hipotez;test;0;nötr;kalp;kolşisin zehirlenmesi;;"Tansiyonu kontrol etmezsek kaybedeceğiz; sepsis gibi davranın, geniş spektrum antibiyotik başlayın ve kortizol stimülasyon testiyle ekokardiyografi isteyin.";"[{""text"":""sepsis"",""type"":""Disease""},{""text"":""geniş spektrum antibiyotik"",""type"":""Drug""},{""text"":""kortizol stimülasyon testi"",""type"":""Test""},{""text"":""ekokardiyografi"",""type"":""Test""}]"
1;3;Foreman;;kortizol stimülasyon testi;;;açıklama;test;0;nötr;hipofiz,adrenal bez;kolşisin zehirlenmesi;;Kort-stim testi hipofiz ve adrenal bezlerin düzgün çalışıp çalışmadığını gösterecek.;"[{""text"":""kortizol stimülasyon testi"",""type"":""Test""},{""text"":""hipofiz"",""type"":""Anatomy""},{""text"":""adrenal bez"",""type"":""Anatomy""}]"
1;3;Chase;;STD paneli;;;açıklama;test;0;nötr;;kolşisin zehirlenmesi;;"Tam bir cinsel yolla bulaşan hastalık paneli çalıştık; sonuçlar negatif.";"{""text"":""STD paneli"",""type"":""Test""}"
1;3;Foreman;;viral jel ve titreler;;;hipotez;test;0;nötr;;kolşisin zehirlenmesi;;"Bu tablo viral görünüyor; jel ve titre çalışmalarına başlamalıyız.";"[{""text"":""viral enfeksiyon"",""type"":""Disease""},{""text"":""viral jel ve titreler"",""type"":""Test""}]"
1;3;Foreman;düşük tansiyon,akciğerde sıvı,böbrek yetmezliği;kreatinin;;;açıklama;değerlendirme;0;kaygı;akciğer,böbrek;kolşisin zehirlenmesi;;"Kan basıncı hızla düşüyor, akciğerleri sıvıyla doluyor, kreatinini yükseliyor ve böbrekleri kapanıyor; verdiğimiz tedavi onu düzeltmiyor, öldürüyor.";"[{""text"":""düşük tansiyon"",""type"":""Symptom""},{""text"":""akciğerde sıvı"",""type"":""Symptom""},{""text"":""kreatinin"",""type"":""Test""},{""text"":""böbrek yetmezliği"",""type"":""Disease""}]"
1;3;Foreman;karın ağrısı;;;;hipotez;değerlendirme;0;nötr;karın;kolşisin zehirlenmesi;;"Belki de mesele abdominal enfeksiyon değildir; düşük tansiyon karın ağrısına yol açıyordur.";"[{""text"":""düşük tansiyon"",""type"":""Symptom""},{""text"":""karın ağrısı"",""type"":""Symptom""}]"
1;3;Cameron;karın ağrısı;;;;hipotez;hipotez;0;nötr;kalp,bağırsak;kolşisin zehirlenmesi;;Viral bir kalp enfeksiyonu bağırsaklara giden kanı azaltır ve karın ağrısı yapabilir.;"[{""text"":""viral kalp enfeksiyonu"",""type"":""Disease""},{""text"":""karın ağrısı"",""type"":""Symptom""},{""text"":""kalp"",""type"":""Anatomy""},{""text"":""bağırsak"",""type"":""Anatomy""}]"
1;3;Foreman;kardiyomiyopati,karın ağrısı,düşük tansiyon,ateş;;;;açıklama;hipotez;0;nötr;kalp;kolşisin zehirlenmesi;;Bu yaklaşım kardiyomiyopatiyi, ağrıyı, düşük tansiyonu ve ateşi açıklıyor.;"[{""text"":""kardiyomiyopati"",""type"":""Disease""},{""text"":""karın ağrısı"",""type"":""Symptom""},{""text"":""düşük tansiyon"",""type"":""Symptom""},{""text"":""ateş"",""type"":""Symptom""}]"
1;3;House;öksürük,döküntü;;;;açıklama;değerlendirme;0;nötr;;kolşisin zehirlenmesi;;Güzel teori, ama hâlâ öksürükle döküntüyü açıklamıyor.;"[{""text"":""öksürük"",""type"":""Symptom""},{""text"":""döküntü"",""type"":""Symptom""}]"
1;3;Foreman;;;antibiyotik;;açıklama;değerlendirme;0;kaygı;böbrek,karaciğer;kolşisin zehirlenmesi;;Eğer bu viral ise yazdığımız antibiyotikler böbrek ve karaciğeri bloke edip vücudun enfeksiyonla savaşmasını engelleyebilir.;"[{""text"":""viral enfeksiyon"",""type"":""Disease""},{""text"":""antibiyotik"",""type"":""Drug""},{""text"":""böbrek"",""type"":""Anatomy""},{""text"":""karaciğer"",""type"":""Anatomy""}]"
1;3;Foreman;akut interstisyel nefrit;;;;açıklama;değerlendirme;0;nötr;böbrek;kolşisin zehirlenmesi;;"Akut interstisyel nefrit bulgusu var; bu da antibiyotiklerin böbrek yetmezliğinin nedeni olmadığını gösteriyor.";"[{""text"":""akut interstisyel nefrit"",""type"":""Disease""},{""text"":""böbrek"",""type"":""Anatomy""}]"
1;3;Foreman;öksürük,ateş,döküntü;;;;açıklama;değerlendirme;0;nötr;;kolşisin zehirlenmesi;;Ateşi düştü, döküntüsü geriliyor ama öksürüğü sürüyor.;"[{""text"":""öksürük"",""type"":""Symptom""},{""text"":""ateş"",""type"":""Symptom""},{""text"":""döküntü"",""type"":""Symptom""}]"
1;3;Cameron;lökopeni;beyaz küre sayımı;;;açıklama;değerlendirme;0;kaygı;;kolşisin zehirlenmesi;;"Beyaz küre sayısı düştü; vücudu artık enfeksiyonlarla savaşamayabilir.";"[{""text"":""beyaz küre sayımı"",""type"":""Test""},{""text"":""lökopeni"",""type"":""Disease""}]"
1;3;Foreman;;;;kemik iliği biyopsisi;açıklama;test;0;empati;kemik iliği;kolşisin zehirlenmesi;;"Kemik iliği biyopsisinde viral enfeksiyon ya da fibrozis olup olmadığını görebiliriz; düşük kan sayımını açıklayabilir.";"[{""text"":""kemik iliği biyopsisi"",""type"":""Procedure""},{""text"":""viral enfeksiyon"",""type"":""Disease""},{""text"":""fibrozis"",""type"":""Disease""},{""text"":""kemik iliği"",""type"":""Anatomy""}]"
1;3;House;;;kolşisin;;açıklama;hipotez;0;nötr;;kolşisin zehirlenmesi;;Kolşisin bir gut ilacıdır ve hücre bölünmesini durdurarak mitoza engel olur.;"[{""text"":""kolşisin"",""type"":""Drug""},{""text"":""gut"",""type"":""Disease""}]"
1;3;House;karın ağrısı,döküntü,bulantı,ateş,böbrek yetmezliği,düşük tansiyon;;kolşisin;;açıklama;değerlendirme;0;nötr;;kolşisin zehirlenmesi;;Kolşisin karın ağrısı, döküntü, bulantı, ateş, böbrek yetmezliği, düşük tansiyon ve kemik iliği baskılanması yapar.;"[{""text"":""kolşisin"",""type"":""Drug""},{""text"":""karın ağrısı"",""type"":""Symptom""},{""text"":""döküntü"",""type"":""Symptom""},{""text"":""bulantı"",""type"":""Symptom""},{""text"":""ateş"",""type"":""Symptom""},{""text"":""böbrek yetmezliği"",""type"":""Disease""},{""text"":""düşük tansiyon"",""type"":""Symptom""}]"
1;3;House;;;kolşisin;;açıklama;hipotez;1;alaycı;;kolşisin zehirlenmesi;;Doktor reçete yazmak için bir şey yapmak istemiş ve eczacı da öksürük ilacı yerine gut ilacı vermiş olabilir.;"[{""text"":""kolşisin"",""type"":""Drug""},{""text"":""öksürük ilacı"",""type"":""Drug""},{""text"":""gut ilacı"",""type"":""Drug""}]"
1;3;House;;;;;açıklama;değerlendirme;0;nötr;;kolşisin zehirlenmesi;;"Sorun bitmedi; yanlış ilaç teorisi tek başına her şeyi açıklamıyor, bir şey hâlâ kanında dolaşıyor.";[]
1;3;Wilson;;;;;hipotez;hipotez;0;nötr;;kolşisin zehirlenmesi;;Lenfoma olabilir mi?;"{""text"":""lenfoma"",""type"":""Disease""}"
1;3;House;;BT,TKS,kemik iliği incelemesi;;;açıklama;test;0;nötr;;kolşisin zehirlenmesi;;"BT'de lenf bezi büyümesi yoktu, kan yayması normaldi, kemik iliği de temizdi; bu yüzden lenfomayı dışlamıştık.";"[{""text"":""BT"",""type"":""Test""},{""text"":""kan yayması"",""type"":""Test""},{""text"":""kemik iliği incelemesi"",""type"":""Test""},{""text"":""lenfoma"",""type"":""Disease""}]"
1;3;Wilson;;;;eksploratif laparotomi;hipotez;test;0;nötr;karın;kolşisin zehirlenmesi;;O zaman eksploratif laparotomi yapıp karında ne olduğunu görelim.;"{""text"":""eksploratif laparotomi"",""type"":""Procedure""}"
1;3;House;;;;;açıklama;değerlendirme;0;kaygı;;kolşisin zehirlenmesi;;"Tansiyonu yok, bağışıklık sistemi çökmüş, böbrekleri çalışmıyor; cerrahi onu öldürür.";"[{""text"":""düşük tansiyon"",""type"":""Symptom""},{""text"":""bağışıklık yetmezliği"",""type"":""Disease""},{""text"":""böbrek yetmezliği"",""type"":""Disease""}]"
1;3;Foreman;;;;pulmoner arter kateterizasyonu;açıklama;test;0;nötr;kalp,akciğer;kolşisin zehirlenmesi;;Tüpü kalpten geçirip akciğerdeki pulmoner arterlere ilerleteceğiz.;"[{""text"":""pulmoner arter kateterizasyonu"",""type"":""Procedure""},{""text"":""kalp"",""type"":""Anatomy""},{""text"":""akciğer"",""type"":""Anatomy""}]"
1;3;Chase;ektopi;;;;açıklama;test;0;kaygı;kalp;kolşisin zehirlenmesi;;"Kalp duvarını irrite ettiniz; ektopi gelişti.";"[{""text"":""ektopi"",""type"":""Disease""},{""text"":""kalp"",""type"":""Anatomy""}]"
1;3;Chase;aritmi;;;;açıklama;değerlendirme;0;kaygı;kalp;kolşisin zehirlenmesi;;Herhangi bir aritmiyi tolere edemez, kateteri geri çekin.;"[{""text"":""aritmi"",""type"":""Disease""},{""text"":""kalp"",""type"":""Anatomy""}]"
1;3;Cameron;;;;defibrilasyon;açıklama;test;0;kaygı;kalp;kolşisin zehirlenmesi;;"Basıncı düştü; ritmi geri getirmek için şok veriyoruz.";"[{""text"":""defibrilasyon"",""type"":""Procedure""},{""text"":""kalp"",""type"":""Anatomy""}]"
1;3;Cameron;parmak ağrısı;;GCSF;;hipotez;test;0;nötr;parmaklar;kolşisin zehirlenmesi;;"Parmaklarında ağrı başladı; beyaz küre sayısını geçici olarak yükseltmek için GCSF dozunu iki katına çıkarmalıyız.";"[{""text"":""parmak ağrısı"",""type"":""Symptom""},{""text"":""GCSF"",""type"":""Drug""}]"
1;3;House;;;kolşisin;;açıklama;değerlendirme;0;nötr;;kolşisin zehirlenmesi;;"Organların hücre yenileme hızları farklıdır; bu yüzden kolşisin zehirlenmesinin belirtileri aynı anda değil sırayla ortaya çıkar.";"[{""text"":""kolşisin"",""type"":""Drug""},{""text"":""kolşisin zehirlenmesi"",""type"":""Disease""}]"
1;3;House;karın ağrısı,döküntü,ateş;;kolşisin;;açıklama;değerlendirme;0;nötr;;kolşisin zehirlenmesi;;İlk önce karın ağrısı, döküntü ve ateş başlar.;"[{""text"":""karın ağrısı"",""type"":""Symptom""},{""text"":""döküntü"",""type"":""Symptom""},{""text"":""ateş"",""type"":""Symptom""},{""text"":""kolşisin"",""type"":""Drug""}]"
1;3;House;böbrek yetmezliği;;kolşisin;;açıklama;değerlendirme;0;nötr;böbrek;kolşisin zehirlenmesi;;Sonra böbrekler etkilenir ve yetmezlik gelişir.;"[{""text"":""böbrek yetmezliği"",""type"":""Disease""},{""text"":""böbrek"",""type"":""Anatomy""}]"
1;3;House;kemik iliği baskılanması;;kolşisin;;açıklama;değerlendirme;0;nötr;kemik iliği;kolşisin zehirlenmesi;;Ardından kemik iliği baskılanır ve kan değerleri çöker.;"[{""text"":""kemik iliği baskılanması"",""type"":""Disease""},{""text"":""kemik iliği"",""type"":""Anatomy""}]"
1;3;House;nöropati,parmaklarda uyuşma;;kolşisin;;açıklama;değerlendirme;0;nötr;parmaklar;kolşisin zehirlenmesi;;"Daha sonra nöropati gelişir; el ve ayak parmaklarında ağrı ya da uyuşma başlar.";"[{""text"":""nöropati"",""type"":""Disease""},{""text"":""parmaklarda uyuşma"",""type"":""Symptom""}]"
1;3;House;saç dökülmesi;;kolşisin;;açıklama;değerlendirme;0;nötr;;kolşisin zehirlenmesi;;Bir sonraki belirti saç dökülmesidir.;"{""text"":""saç dökülmesi"",""type"":""Symptom""}"
1;3;House;;;;;açıklama;hipotez;1;alaycı;;kolşisin zehirlenmesi;;Kötü haber şu: bu çocuk uyuşturucu kullanıyor.;[]
1;3;Brandon;;;ekstazi;;açıklama;hipotez;0;nötr;;kolşisin zehirlenmesi;;Sadece iki kez ekstazi kullandım.;"{""text"":""ekstazi"",""type"":""Drug""}"
1;3;House;;;kolşisin,fab fragmanları;;açıklama;test;0;nötr;;kolşisin zehirlenmesi;;"Kolşisin bir ilaçtan, kremden ya da başka bir yoldan vücuduna girmiş; şimdi fab fragmanları başlıyoruz.";"[{""text"":""kolşisin"",""type"":""Drug""},{""text"":""fab fragmanları"",""type"":""Drug""}]"
1;3;Foreman;düşük tansiyon;;kolşisin;;açıklama;değerlendirme;0;nötr;kalp;kolşisin zehirlenmesi;;Kolşisin kalp kasının kasılmasını bozarak kan basıncını düşürüyor.;"[{""text"":""kolşisin"",""type"":""Drug""},{""text"":""düşük tansiyon"",""type"":""Symptom""},{""text"":""kalp"",""type"":""Anatomy""}]"
1;3;Foreman;;;antikor tedavisi;;açıklama;test;0;empati;kalp;kolşisin zehirlenmesi;;Verdiğimiz antikorlar kolşisini nötralize edecek ve kalbin yeniden normal güçte kasılmasını sağlayacak.;"[{""text"":""antikor tedavisi"",""type"":""Drug""},{""text"":""kolşisin"",""type"":""Drug""},{""text"":""kalp"",""type"":""Anatomy""}]"
1;3;House;;;kolşisin;;açıklama;değerlendirme;0;nötr;;kolşisin zehirlenmesi;;"Piyasada çok sayıda kolşisin formu var; hap, toz, sıvı, hatta damar içi formlar.";"{""text"":""kolşisin"",""type"":""Drug""}"
1;3;Brandon;öksürük;;öksürük ilacı;;soru;değerlendirme;0;nötr;;kolşisin zehirlenmesi;;O eski öksürük haplarından tekrar alabilir miyim?;"[{""text"":""öksürük"",""type"":""Symptom""},{""text"":""öksürük ilacı"",""type"":""Drug""}]"
1;3;Brandon;;;;;açıklama;kesin_tanı;0;nötr;;kolşisin zehirlenmesi;;Eski haplar küçük, yuvarlak ve sarıydı ama üstlerinde hiçbir harf yoktu.;[]
1;3;Cameron;;;öksürük ilacı,kolşisin;;açıklama;kesin_tanı;0;nötr;;kolşisin zehirlenmesi;;"Gerçek öksürük ilacının üzerinde harf var; önceki şişedeki harfsiz sarı haplar öksürük ilacı değil, kolşisindi.";"[{""text"":""öksürük ilacı"",""type"":""Drug""},{""text"":""kolşisin"",""type"":""Drug""}]"
1;4;House;kusma;;;;açıklama;hipotez;0;nötr;;ekovirus 11;;Hiçbir şey yemedi bile. Neden kusuyor?;"[{""text"": ""kusma"", ""type"": ""Symptom""}]"
1;4;Doktor (OB);letarji;;;muayene;açıklama;hipotez;0;nötr;;ekovirus 11;;Kusuyor mu? Biraz halsiz.;"[{""text"": ""letarji"", ""type"": ""Symptom""}, {""text"": ""kusma"", ""type"": ""Symptom""}]"
1;4;Doktor (OB);ateş;;;muayene;açıklama;hipotez;0;nötr;;ekovirus 11;;Ateşi var.;"[{""text"": ""ateş"", ""type"": ""Symptom""}]"
1;4;Hemşire;nöbet;;;;açıklama;hipotez;0;panik;beyin;ekovirus 11;;Bebek nöbet geçiriyor! Acil müdahale arabası getirin!;"[{""text"": ""nöbet"", ""type"": ""Symptom""}, {""text"": ""beyin"", ""type"": ""Anatomy""}]"
1;4;Doktor (OB);;;ativan;enjeksiyon;hipotez;hipotez;0;nötr;beyin;ekovirus 11;;Ativan verin.;"[{""text"": ""ativan"", ""type"": ""Drug""}]"
1;4;Doktor (OB);bağırsak tıkanıklığı;;;;açıklama;hipotez;0;nötr;bağırsak;ekovirus 11;;Bağırsak tıkanıklığı. Gözlem altında. İyi olacak.;"[{""text"": ""bağırsak tıkanıklığı"", ""type"": ""Disease""}]"
1;4;House;nöbet;;;;açıklama;hipotez;0;nötr;beyin;ekovirus 11;;Zamanında doğmuş bebek, 42 saatlik. 6 saat önce nöbet geçirdi, yoğun bakıma alındı, ince bağırsak tıkanıklığı tanısı kondu.;"[{""text"": ""nöbet"", ""type"": ""Symptom""}, {""text"": ""bağırsak tıkanıklığı"", ""type"": ""Disease""}]"
1;4;House;ateş;;;;açıklama;hipotez;0;nötr;;ekovirus 11;;Bebek Erkek Hausen. 48 saatlik. Nedeni bilinmeyen ateş, 101 derece, yükseliyor.;"[{""text"": ""ateş"", ""type"": ""Symptom""}]"
1;4;House;;;;;hipotez;hipotez;0;nötr;;ekovirus 11;;Hastanede yayılan bir enfeksiyon var. Bu çocuklar birbirinden dört saat arayla hastalandı.;"[{""text"": ""enfeksiyon"", ""type"": ""Disease""}]"
1;4;House;;röntgen;;;test;test;0;nötr;bağırsak;ekovirus 11;;Röntgene bak. Normal gaz paterni. Kolonda hava var.;"[{""text"": ""röntgen"", ""type"": ""Test""}, {""text"": ""kolon"", ""type"": ""Anatomy""}]"
1;4;House;;;;;açıklama;değerlendirme;0;nötr;bağırsak;ekovirus 11;;Hava varsa bağırsak tıkanıklığı yok. Radyologlar bebek röntgenlerini abartılı okur.;"[{""text"": ""bağırsak tıkanıklığı"", ""type"": ""Disease""}]"
1;4;House;;;;izolasyon;hipotez;hipotez;0;kararlı;;ekovirus 11;;Bir şey bu bebeklerin ikisini de enfekte etmiş. İzole edilmelerini ve doğum katının kapatılmasını istiyorum.;"[{""text"": ""izolasyon"", ""type"": ""Procedure""}]"
1;4;Foreman;ateş, hipotansiyon;;;;açıklama;hipotez;0;endişeli;;ekovirus 11;;Üç hasta bebek, dördüncüsü erken belirtiler gösteriyor. Ateşleri fırlıyor, tansiyonları düşüyor.;"[{""text"": ""ateş"", ""type"": ""Symptom""}, {""text"": ""hipotansiyon"", ""type"": ""Symptom""}]"
